1	1	0	427
1	2	0	279
1	3	0	274
1	4	0	274
1	5	0	271
1	6	0	246
1	7	0	261
1	8	0	248
1	9	0	248
1	10	0	245
1	11	0	248
1	12	0	230
1	13	0	242
1	14	0	216
1	15	0	223
1	16	0	1033
1	17	0	926
1	18	0	817
1	19	0	1310
1	20	0	891
1	21	0	562
1	22	0	529
1	1	2	344.679
1	2	2	278.998
1	3	2	274
1	4	2	274
1	5	2	271
1	6	2	246
1	7	2	261
1	8	2	248
1	9	2	248
1	10	2	245
1	11	2	248
1	12	2	230
1	13	2	242
1	14	2	216
1	15	2	223
1	16	2	1033
1	17	2	926
1	18	2	817
1	19	2	1310
1	20	2	891
1	21	2	562
1	22	2	529
1	1	3	56
1	2	3	42
1	3	3	16
1	4	3	11
1	5	3	11
1	6	3	7
1	7	3	5
1	8	3	8
1	9	3	7
1	10	3	4
1	11	3	4
1	12	3	2
1	13	3	2
1	14	3	4
1	15	3	3
1	16	3	19
1	17	3	7
1	18	3	1
1	19	3	1
1	20	3	2
1	21	3	0
1	22	3	1
1	1	4	2229.4
1	2	4	1146.41
1	3	4	850.189
1	4	4	764.036
1	5	4	708.17
1	6	4	653.382
1	7	4	561.953
1	8	4	534.691
1	9	4	495.947
1	10	4	503.618
1	11	4	512.436
1	12	4	429.243
1	13	4	462.858
1	14	4	487.323
1	15	4	370.773
1	16	4	1627.65
1	17	4	1049.59
1	18	4	743.491
1	19	4	947.255
1	20	4	526.024
1	21	4	339.235
1	22	4	168.815
1	1	5	402.916
1	2	5	175.435
1	3	5	70.2725
1	4	5	31.3097
1	5	5	19.0558
1	6	5	34.1859
1	7	5	6.81291
1	8	5	31.5511
1	9	5	15.3115
1	10	5	12.9946
1	11	5	13.6418
1	12	5	11.5125
1	13	5	13.7193
1	14	5	11.8826
1	15	5	12.2414
1	16	5	60.3484
1	17	5	12.6188
1	18	5	1.05572
1	19	5	5.21501
1	20	5	4.32693
1	21	5	0
1	22	5	0.121011
1	1	14	4925
1	2	14	3979
1	3	14	3183
1	4	14	3037
1	5	14	2799
1	6	14	2541
1	7	14	2262
1	8	14	2129
1	9	14	1957
1	10	14	1709
1	11	14	1621
1	12	14	1488
1	13	14	1360
1	14	14	1249
1	15	14	1079
1	16	14	3892
1	17	14	2272
1	18	14	1486
1	19	14	1653
1	20	14	1006
1	21	14	497
1	22	14	363
1	1	15	4208
1	2	15	700
1	3	15	150
1	4	15	94
1	5	15	75
1	6	15	47
1	7	15	30
1	8	15	15
1	9	15	20
1	10	15	18
1	11	15	12
1	12	15	6
1	13	15	9
1	14	15	3
1	15	15	4
1	16	15	11
1	17	15	7
1	18	15	6
1	19	15	2
1	20	15	1
1	21	15	1
1	22	15	0
1	1	16	0
1	2	16	0
1	3	16	0
1	4	16	0
1	5	16	0
1	6	16	0
1	7	16	0
1	8	16	0
1	9	16	0
1	10	16	0
1	11	16	0
1	12	16	0
1	13	16	0
1	14	16	0
1	15	16	0
1	16	16	0
1	17	16	0
1	18	16	0
1	19	16	0
1	20	16	0
1	21	16	0
1	22	16	0
1	1	17	2430
1	2	17	164
1	3	17	26
1	4	17	14
1	5	17	10
1	6	17	8
1	7	17	5
1	8	17	3
1	9	17	0
1	10	17	2
1	11	17	3
1	12	17	2
1	13	17	2
1	14	17	0
1	15	17	1
1	16	17	0
1	17	17	0
1	18	17	1
1	19	17	1
1	20	17	0
1	21	17	0
1	22	17	0
1	1	18	118
1	2	18	16
1	3	18	5
1	4	18	2
1	5	18	6
1	6	18	0
1	7	18	2
1	8	18	1
1	9	18	2
1	10	18	0
1	11	18	0
1	12	18	0
1	13	18	0
1	14	18	1
1	15	18	0
1	16	18	0
1	17	18	1
1	18	18	0
1	19	18	0
1	20	18	0
1	21	18	0
1	22	18	0
1	1	19	2430
1	2	19	164
1	3	19	26
1	4	19	14
1	5	19	10
1	6	19	8
1	7	19	5
1	8	19	3
1	9	19	0
1	10	19	2
1	11	19	3
1	12	19	2
1	13	19	2
1	14	19	0
1	15	19	1
1	16	19	0
1	17	19	0
1	18	19	1
1	19	19	1
1	20	19	0
1	21	19	0
1	22	19	0
1	1	23	1778
1	2	23	536
1	3	23	124
1	4	23	80
1	5	23	65
1	6	23	39
1	7	23	25
1	8	23	12
1	9	23	20
1	10	23	16
1	11	23	9
1	12	23	4
1	13	23	7
1	14	23	3
1	15	23	3
1	16	23	11
1	17	23	7
1	18	23	5
1	19	23	1
1	20	23	1
1	21	23	1
1	22	23	0
1	1	24	0
1	2	24	0
1	3	24	0
1	4	24	0
1	5	24	0
1	6	24	0
1	7	24	0
1	8	24	0
1	9	24	0
1	10	24	0
1	11	24	0
1	12	24	0
1	13	24	0
1	14	24	0
1	15	24	0
1	16	24	0
1	17	24	0
1	18	24	0
1	19	24	0
1	20	24	0
1	21	24	0
1	22	24	0
1	0	39	21854
1	AS	40	343944
1	MQ	40	2.73584e+07
1	1	41	226
1	2	41	29
1	3	41	5
1	4	41	1
1	5	41	0
1	6	41	3
1	7	41	1
1	8	41	0
1	9	41	0
1	10	41	0
1	11	41	1
1	12	41	2
1	13	41	1
1	14	41	0
1	15	41	0
1	16	41	0
1	17	41	0
