1	1	0	351
1	2	0	188
1	3	0	156
1	4	0	152
1	5	0	279
1	6	0	287
1	7	0	549
1	8	0	538
1	9	0	523
1	10	0	524
1	11	0	509
1	12	0	506
1	13	0	495
1	14	0	486
1	15	0	947
1	16	0	910
1	17	0	877
1	18	0	839
1	19	0	808
1	20	0	1844
1	21	0	1627
1	22	0	1406
1	23	0	1190
1	24	0	995
1	25	0	808
1	26	0	648
1	27	0	491
1	28	0	371
1	29	0	268
1	30	0	428
1	1	1	49
1	2	1	55
1	3	1	58
1	4	1	63
1	5	1	140
1	6	1	151
1	7	1	286
1	8	1	326
1	9	1	330
1	10	1	375
1	11	1	381
1	12	1	396
1	13	1	396
1	14	1	375
1	15	1	787
1	16	1	805
1	17	1	780
1	18	1	781
1	19	1	745
1	20	1	1710
1	21	1	1515
1	22	1	1307
1	23	1	1112
1	24	1	925
1	25	1	754
1	26	1	599
1	27	1	448
1	28	1	338
1	29	1	248
1	30	1	395
1	1	2	46.1042
1	2	2	57.7738
1	3	2	80.6114
1	4	2	122.503
1	5	2	262.649
1	6	2	280.692
1	7	2	547.883
1	8	2	537.959
1	9	2	522.999
1	10	2	524
1	11	2	509
1	12	2	506
1	13	2	495
1	14	2	486
1	15	2	947
1	16	2	910
1	17	2	877
1	18	2	839
1	19	2	808
1	20	2	1844
1	21	2	1627
1	22	2	1406
1	23	2	1190
1	24	2	995
1	25	2	808
1	26	2	648
1	27	2	491
1	28	2	371
1	29	2	268
1	30	2	428
1	1	3	19
1	2	3	38
1	3	3	47
1	4	3	39
1	5	3	95
1	6	3	89
1	7	3	179
1	8	3	202
1	9	3	211
1	10	3	244
1	11	3	261
1	12	3	255
1	13	3	240
1	14	3	243
1	15	3	507
1	16	3	538
1	17	3	516
1	18	3	493
1	19	3	457
1	20	3	1005
1	21	3	839
1	22	3	682
1	23	3	590
1	24	3	457
1	25	3	377
1	26	3	309
1	27	3	207
1	28	3	150
1	29	3	108
1	30	3	177
1	1	4	1967.03
1	2	4	994.068
1	3	4	834.098
1	4	4	884.348
1	5	4	1730.6
1	6	4	1842.31
1	7	4	3576.24
1	8	4	3623.22
1	9	4	3545.66
1	10	4	3614.26
1	11	4	3568.3
1	12	4	3590.51
1	13	4	3519.11
1	14	4	3428.72
1	15	4	6774.12
1	16	4	6550.57
1	17	4	6341.51
1	18	4	6080.06
1	19	4	5850.39
1	20	4	13299.7
1	21	4	11671.4
1	22	4	10019.3
1	23	4	8455.15
1	24	4	7049.95
1	25	4	5734.3
1	26	4	4580.8
1	27	4	3459.88
1	28	4	2605.87
1	29	4	1866
1	30	4	2984.28
1	1	5	95.7546
1	2	5	207.083
1	3	5	303.36
1	4	5	207.627
1	5	5	610.238
1	6	5	508.379
1	7	5	1039.08
1	8	5	1122.73
1	9	5	1171.05
1	10	5	1377.79
1	11	5	1473.6
1	12	5	1419.2
1	13	5	1238.01
1	14	5	1298.1
1	15	5	2640.11
1	16	5	2780.66
1	17	5	2580.32
1	18	5	2481.67
1	19	5	2221.56
1	20	5	4847.39
1	21	5	3904.64
1	22	5	3055.56
1	23	5	2594.74
1	24	5	2004.05
1	25	5	1624.58
1	26	5	1297.36
1	27	5	892.683
1	28	5	651.786
1	29	5	436.601
1	30	5	717.344
1	1	6	52
1	2	6	67
1	3	6	70
1	4	6	80
1	5	6	206
1	6	6	227
1	7	6	446
1	8	6	525
1	9	6	562
1	10	6	681
1	11	6	702
1	12	6	801
1	13	6	775
1	14	6	828
1	15	6	1847
1	16	6	1924
1	17	6	2063
1	18	6	2179
1	19	6	2030
1	20	6	5114
1	21	6	4469
1	22	6	3917
1	23	6	3294
1	24	6	2755
1	25	6	2162
1	26	6	1650
1	27	6	1258
1	28	6	927
1	29	6	671
1	30	6	1044
1	0	7	0.0435845
1	1	8	20
1	2	8	41
1	3	8	55
1	4	8	45
1	5	8	130
1	6	8	116
1	7	8	245
1	8	8	262
1	9	8	284
1	10	8	377
1	11	8	403
1	12	8	423
1	13	8	368
1	14	8	423
1	15	8	917
1	16	8	984
1	17	8	1023
1	18	8	1018
1	19	8	896
1	20	8	2176
1	21	8	1765
1	22	8	1448
1	23	8	1226
1	24	8	990
1	25	8	796
1	26	8	613
1	27	8	407
1	28	8	311
1	29	8	236
1	30	8	313
1	1	10	98213.2
1	2	10	48668.6
1	3	10	64342.1
1	4	10	106083
1	5	10	243629
1	6	10	269941
1	7	10	534441
1	8	10	601855
1	9	10	596415
1	10	10	647206
1	11	10	676966
1	12	10	706214
1	13	10	693072
1	14	10	667229
1	15	10	1.37789e+06
1	16	10	1.36516e+06
1	17	10	1.36478e+06
1	18	10	1.31572e+06
1	19	10	1.26122e+06
1	20	10	2.84852e+06
1	21	10	2.45608e+06
1	22	10	2.08852e+06
1	23	10	1.76383e+06
1	24	10	1.45437e+06
1	25	10	1.18068e+06
1	26	10	942420
1	27	10	698263
1	28	10	519036
1	29	10	370382
1	30	10	588387
1	1	11	0
1	2	11	4
1	3	11	1
1	4	11	0
1	5	11	0
1	6	11	0
1	7	11	3
1	8	11	2
1	9	11	3
1	10	11	2
1	11	11	1
1	12	11	0
1	13	11	2
1	14	11	3
1	15	11	3
1	16	11	3
1	17	11	0
1	18	11	0
1	19	11	0
1	20	11	2
1	21	11	1
1	22	11	1
1	23	11	2
1	24	11	2
1	25	11	0
1	26	11	1
1	27	11	0
1	28	11	0
1	29	11	0
1	30	11	0
1	1	12	0
1	2	12	0
1	3	12	0
1	4	12	0
1	5	12	0
1	6	12	0
1	7	12	1
1	8	12	0
1	9	12	0
1	10	12	0
1	11	12	0
1	12	12	0
1	13	12	0
1	14	12	0
1	15	12	0
1	16	12	0
1	17	12	0
1	18	12	0
1	19	12	0
1	20	12	0
1	21	12	0
1	22	12	0
1	23	12	0
1	24	12	0
1	25	12	0
1	26	12	0
1	27	12	0
1	28	12	0
1	29	12	0
1	30	12	0
1	1	13	0
1	2	13	0
1	3	13	0
1	4	13	0
1	5	13	0
1	6	13	0
1	7	13	1
1	8	13	0
1	9	13	0
1	10	13	0
1	11	13	0
1	12	13	0
1	13	13	0
1	14	13	0
1	15	13	0
1	16	13	0
1	17	13	0
1	18	13	0
1	19	13	0
1	20	13	0
1	21	13	0
1	22	13	0
1	23	13	0
1	24	13	0
1	25	13	0
1	26	13	0
1	27	13	0
1	28	13	0
1	29	13	0
1	30	13	0
1	1	14	4
1	2	14	8
1	3	14	4
1	4	14	1
1	5	14	7
1	6	14	6
1	7	14	14
1	8	14	10
1	9	14	15
1	10	14	15
1	11	14	17
1	12	14	9
1	13	14	12
1	14	14	14
1	15	14	22
1	16	14	26
1	17	14	12
1	18	14	15
1	19	14	19
1	20	14	26
1	21	14	9
1	22	14	9
1	23	14	13
1	24	14	5
1	25	14	4
1	26	14	4
1	27	14	2
1	28	14	2
1	29	14	1
1	30	14	1
1	1	15	0
1	2	15	0
1	3	15	0
1	4	15	0
1	5	15	0
1	6	15	0
1	7	15	2
1	8	15	0
1	9	15	0
