day,mub1,sigb1,mub2,sigb2,mub3,sigb3,
67,1.027,0.02335,-0.862,0.1503,0.8175,0.05257
68,1.019,0.02385,0.3361,0.1059,-0.958,0.1804
69,1.029,0.0241,-0.3847,0.1961,0.8979,0.06513
70,1.025,0.02431,-1.74,0.2313,0.6087,0.2675
71,1.008,0.02609,-0.04335,0.09202,-1.692,0.1744
72,1.017,0.02459,-0.9027,0.1796,0.8897,0.06304
73,1.018,0.02656,0.3125,0.1222,-1.166,0.209
74,0.9694,0.02575,1.597,0.1707,0.9775,0.09976
75,0.9916,0.02817,1.02,0.241,0.0844,0.4689
76,1.017,0.0312,-0.5321,0.6023,0.8718,0.05904
77,0.9971,0.02799,0.2536,0.2892,-1.402,0.5305
78,0.9881,0.02947,1.224,0.07124,1.147,0.1373
79,1.024,0.02975,-0.5796,0.2855,0.9257,0.08218
80,1.016,0.03137,0.2027,0.1332,-1.342,0.2197
81,0.9554,0.03071,1.219,0.05685,0.9016,0.0698
82,1.022,0.03016,-1.12,0.1201,0.8114,0.0435
83,0.9977,0.03238,-0.05118,0.08066,-1.635,0.1348
84,0.9474,0.03016,1.152,0.04672,0.8031,0.04962
85,0.9668,0.03439,1.192,0.04704,0.6646,0.03623
86,0.988,0.03439,-1.126,0.07102,0.7819,0.03378
87,1.005,0.03575,0.02155,0.1298,-1.67,0.2171
88,1.027,0.034,-0.496,0.2237,0.9094,0.06785
89,1.022,0.03827,0.1333,0.09616,-1.454,0.1494
90,1.034,0.03489,-0.7671,0.1879,0.844,0.05402
91,1.013,0.03696,0.1889,0.1005,-1.301,0.1647
92,0.9555,0.035,1.189,0.06184,0.8822,0.07698
93,1.023,0.03918,-0.8031,0.2289,0.9042,0.0847
94,1.035,0.03775,-1.183,0.2171,0.2775,0.5114
95,1.02,0.03872,0.08214,0.1104,-1.391,0.1781
96,0.9739,0.03788,1.093,0.04586,0.8276,0.06827
97,0.9967,0.03671,1.144,0.02702,0.9606,0.02444
98,0.03321,0.06756,-0.07886,0.07553,0.7251,0.2078
99,1.2,0.03525,1.318,0.04592,0.8007,0.02353
100,0.9681,0.04007,1.198,0.08983,0.7405,0.03901
101,0.9459,0.04568,1.237,0.08582,0.7836,0.07173
102,1.009,0.0514,-0.2189,0.6355,1.235,0.1713
103,0.9784,0.05361,1.49,0.1164,1.079,0.1653
104,1.033,0.04924,-0.654,0.278,0.8235,0.04997
105,1.021,0.05058,0.2303,0.1377,-1.286,0.2444
106,0.9401,0.04816,1.174,0.06598,0.8881,0.0856
107,0.9657,0.05193,1.24,0.08336,0.8551,0.0864
108,1.002,0.06092,-1.073,0.3206,0.8459,0.08021
109,0.9333,0.05515,1.844,0.2507,0.901,0.1397
110,1.043,0.06264,0.9523,0.1668,-0.3915,0.4288
111,0.9715,0.05567,1.164,0.07403,0.8423,0.07631
112,0.9552,0.05537,1.257,0.1009,0.8478,0.09777
113,0.927,0.06306,1.191,0.09743,0.7774,0.07675
114,1.013,0.05826,-0.8556,0.3685,0.8331,0.08672
115,0.958,0.06293,1.386,0.1208,0.8675,0.09659
116,0.9396,0.05978,1.26,0.1115,0.7402,0.0725
117,0.9638,0.06139,1.232,0.09829,0.6951,0.2193
118,0.9432,0.06207,1.153,0.09034,0.8719,0.1107
119,1.054,0.06422,-0.6857,0.327,0.8911,0.09537
120,1.038,0.06341,0.1498,0.1387,-1.343,0.2251
121,0.9576,0.06244,1.079,0.0751,0.8384,0.08644
122,1.004,0.06856,-0.6264,0.6824,0.8531,0.09022
123,1.016,0.06744,0.4269,0.2519,-1.027,0.415
124,0.9379,0.06613,1.129,0.1783,0.948,0.127
125,0.9808,0.06766,0.3344,0.1948,-1.326,0.3241
126,0.9367,0.06434,1.18,0.0974,0.8839,0.1052
127,0.9502,0.066,1.267,0.1088,0.8399,0.09544
128,0.9554,0.06926,1.178,0.1015,0.6337,0.0773
129,1.018,0.06972,-0.9054,0.3035,0.8761,0.09172
130,1.024,0.07741,0.413,0.2417,-1.03,0.3814
131,0.9256,0.0702,1.13,0.09876,0.8826,0.1188
132,1.026,0.07855,-0.9594,0.3003,0.9647,0.1456
133,1.009,0.07378,0.1131,0.2399,-1.534,0.3795
134,0.9175,0.07093,1.228,0.1032,0.8304,0.1466
135,0.9317,0.08192,0.7809,0.8245,0.7395,0.139
136,0.9826,0.08147,1.002,0.4799,0.1941,1.075
137,1.016,0.07742,-0.8527,0.3342,0.8273,0.1134
138,1.003,0.08061,0.1736,0.2006,-1.264,0.349
139,0.9419,0.1032,1.009,0.2172,0.4285,0.5897
140,0.9615,0.1208,-0.155,1.12,0.7844,0.0996
141,0.9862,0.1071,0.5664,0.5495,-0.4949,1.128
142,0.8971,0.08165,1.14,0.1039,0.7161,0.08566
143,0.9046,0.08432,1.187,0.115,0.8158,0.09031
144,1.028,0.09347,-0.9662,0.3187,0.8284,0.1095
145,1.036,0.08299,0.2239,0.2544,-1.19,0.3484
146,0.9897,0.09071,0.8435,0.2939,-0.08628,0.7999
147,0.9616,0.1005,0.6233,0.9342,0.8571,0.1291
148,0.9324,0.09117,0.968,0.482,0.2875,0.9375
149,0.9011,0.08735,1.143,0.1119,0.6984,0.1181
150,0.9358,0.09255,1.261,0.1395,0.7961,0.1062
151,1.004,0.09249,-0.9418,0.307,0.8452,0.1165
152,1.028,0.08533,0.1655,0.203,-1.243,0.3245
153,0.9431,0.09394,1.188,0.1617,0.5534,0.2913
154,0.8793,0.09167,1.175,0.1199,0.7002,0.09982
155,0.9646,0.1039,-0.1255,1.013,0.8465,0.1215
156,0.9538,0.107,0.5065,0.4367,-0.7628,0.9006
157,0.9872,0.1014,-0.402,0.4828,0.9282,0.1267
158,1.013,0.09902,0.3171,0.218,-1.296,0.3302
159,0.956,0.1041,1.014,0.3529,0.9653,0.1699
160,0.9356,0.1052,1.163,0.2456,0.5102,0.4714
161,0.9149,0.1037,1.371,0.1955,0.7123,0.1163
162,0.9401,0.1017,1.177,0.1267,0.6088,0.1422
163,0.9073,0.09955,1.242,0.1771,0.8241,0.1143
164,0.8675,0.1075,1.125,0.1298,0.7561,0.1171
165,1.016,0.1171,-0.8573,0.2989,0.8053,0.1071
166,1.036,0.09694,0.2802,0.2114,-1.14,0.3317
167,0.9522,0.1162,0.7933,0.4661,0.8024,0.1782
168,0.975,0.124,1.01,0.3003,0.2765,0.645
169,0.9113,0.09617,1.215,0.1387,0.7518,0.09755
170,0.9419,0.09809,1.179,0.1348,0.5826,0.1101
171,0.9955,0.1042,-0.4256,0.5138,0.8615,0.1126
172,0.971,0.1095,0.2657,0.3297,-1.11,0.5499
173,0.9441,0.1093,0.8051,0.5508,0.8327,0.2388
174,0.9843,0.1057,0.6888,0.3552,-0.7071,0.6591
175,0.8867,0.1136,1.108,0.1219,0.8919,0.1651
176,0.8466,0.121,1.193,0.1783,0.7208,0.1276
177,0.8996,0.14,1.25,0.2041,0.5134,0.2396
178,0.8835,0.1297,0.6836,0.5332,0.9208,0.1411
179,1.044,0.1382,0.6204,0.3568,-0.7247,0.5627
180,0.9657,0.1459,0.4667,0.7472,0.8315,0.259
181,0.9942,0.1468,0.7236,0.3742,-0.4086,0.8829
182,0.8756,0.1157,1.15,0.1423,0.8287,0.1737
183,0.8839,0.1343,1.193,0.1689,0.7045,0.2124
184,0.8471,0.1221,1.076,0.1464,0.7343,0.1274
185,0.9283,0.1407,0.1703,0.9359,0.8524,0.1624
186,1.011,0.1451,-0.2422,0.9975,0.4125,0.6969
187,1.033,0.146,0.4865,0.4229,-0.3307,0.9166
188,0.9541,0.1312,0.979,0.2403,0.1879,0.4815
189,0.9844,0.1277,0.3033,0.5891,0.8802,0.1241
190,1.018,0.1285,0.5316,0.3666,-0.8047,0.7083
191,0.9049,0.1136,1.095,0.1247,0.7661,0.1673
192,0.8796,0.1171,1.104,0.1692,0.7828,0.1318
193,0.9929,0.1307,-0.7232,0.5165,0.7966,0.1509
194,1.011,0.139,0.3531,0.3505,-0.8902,0.5956
195,0.9583,0.139,0.6094,0.6396,0.7151,0.2756
196,0.933,0.1317,0.7571,0.4555,-0.2394,0.9708
197,0.8906,0.1275,1.173,0.1479,0.7666,0.1784
198,0.8917,0.1223,1.189,0.1577,0.8225,0.1652
199,0.9046,0.1388,1.204,0.2268,0.8764,0.1704
200,0.9797,0.1441,0.01147,0.882,0.7879,0.2827
201,0.996,0.1528,0.4748,0.6915,-0.3341,1.107
202,0.9936,0.1584,0.9478,0.2426,0.1495,0.5193
203,0.8524,0.1207,1.121,0.1448,0.7116,0.1254
204,0.8782,0.1361,1.157,0.1605,0.6648,0.1627
205,0.9041,0.1279,1.236,0.1772,0.8582,0.157
206,0.9206,0.1337,1.227,0.2263,0.9803,0.2179
207,0.9779,0.1481,0.5057,0.7251,0.7807,0.3153
208,0.991,0.1595,0.437,0.7878,0.1586,0.8453
209,0.9988,0.1438,0.7307,0.3316,-0.3397,0.6363
210,0.9105,0.1315,0.9649,0.274,0.7514,0.1553
211,0.8916,0.141,1.175,0.2457,0.6303,0.4175
212,0.8633,0.1426,1.177,0.1867,0.7031,0.1807
213,0.8741,0.1442,1.052,0.1902,0.8475,0.205
214,0.974,0.1486,-0.1833,0.791,0.8828,0.1904
215,1.03,0.1569,0.42,0.4895,-0.8968,0.6865
216,0.9517,0.1385,0.886,0.2352,-0.03572,0.5655
217,0.8751,0.1273,1.096,0.1547,0.8418,0.1652
218,0.8647,0.139,1.151,0.1751,0.7632,0.1999
219,0.887,0.1427,1.206,0.1991,0.7415,0.1683
220,0.8821,0.1507,1.242,0.2291,0.9219,0.1881
221,0.9003,0.1476,1.268,0.2411,0.6943,0.3577
222,0.9859,0.1675,0.0933,0.7218,0.9512,0.216
223,0.9925,0.1448,0.6492,0.3631,-0.6019,0.6855
224,0.8877,0.1274,1.069,0.1469,0.8164,0.1684
225,0.8693,0.1355,1.126,0.1832,0.7326,0.2615
226,0.9736,0.1493,0.08816,0.75,0.98,0.1949
227,0.9741,0.1528,0.563,0.4231,-0.6311,0.8523
228,0.9542,0.1564,0.8987,0.3863,0.8849,0.2575
229,0.9919,0.165,0.4104,0.71,0.6564,0.6177
230,0.981,0.1491,0.7947,0.346,-0.2529,0.7261
231,0.8939,0.1298,1.19,0.1905,0.7656,0.1874
232,0.9091,0.1464,1.175,0.2512,0.6534,0.2887
233,0.9021,0.144,1.152,0.2495,0.6457,0.332
234,0.9243,0.1429,1.112,0.4228,0.8306,0.2254
235,0.9438,0.1509,0.9852,0.3579,0.27,0.6244
236,0.9165,0.1606,0.8323,0.5746,0.784,0.2097
237,0.9641,0.1588,0.8854,0.3332,-0.1764,0.6646
238,0.8745,0.1418,1.135,0.1976,0.7005,0.2278
239,0.8898,0.1515,1.063,0.3556,0.8177,0.2807
240,0.9117,0.1524,1.212,0.3234,0.7024,0.5076
241,0.9259,0.1516,0.9701,0.446,0.8892,0.3532
242,0.9407,0.16,0.9013,0.3806,0.1919,0.7364
243,1.011,0.1585,0.1115,0.5434,0.9412,0.2845
244,0.9814,0.1521,0.6598,0.3553,-0.6809,0.6028
245,0.8981,0.1376,1.087,0.1796,0.8204,0.2827
246,0.9317,0.1462,0.7549,0.5206,1.014,0.2808
247,0.9597,0.1471,0.9889,0.4394,-0.1052,0.771
248,0.9532,0.1497,0.8879,0.4737,0.9674,0.4024
249,0.965,0.1489,0.8095,0.3301,-0.1267,0.6017
250,0.9557,0.159,0.614,0.5159,0.9119,0.3273
251,0.9523,0.1494,0.762,0.3543,-0.3515,0.7501
252,0.8897,0.1496,1.084,0.1788,0.8128,0.2832
253,0.8915,0.1558,1.004,0.4156,0.8781,0.2437
254,0.9403,0.1639,1.12,0.3878,0.222,0.7104
255,0.9156,0.1561,0.9305,0.4415,0.8605,0.3001
256,0.9631,0.162,0.8898,0.358,0.2853,0.632
257,0.9498,0.1614,0.7917,0.5277,0.7439,0.3929
258,0.9331,0.1548,0.902,0.3442,-0.04869,0.7789
259,0.9094,0.147,1.101,0.2542,0.9361,0.2696
260,0.896,0.1546,1.225,0.2909,0.6308,0.3993
261,0.927,0.1548,1.086,0.3636,0.5721,0.5599
262,0.9573,0.1565,0.7029,0.5944,0.9594,0.4054
263,0.9785,0.1631,0.5991,0.5481,0.5472,0.5996
264,0.9592,0.1592,0.8202,0.4242,0.4536,0.7065
265,0.9144,0.1531,1.214,0.301,0.4898,0.4184
266,0.9015,0.1486,1.198,0.3144,0.7074,0.3822
267,0.9354,0.1522,0.9462,0.6387,1.092,0.3709
268,0.9637,0.1537,0.7287,0.4626,-0.2748,0.7391
269,0.9564,0.1557,0.6544,0.5445,0.8458,0.3901
270,0.9618,0.1642,0.8451,0.3688,0.2308,0.63
271,0.9256,0.1557,0.914,0.4665,0.838,0.3191
272,0.9348,0.1604,1.019,0.3946,0.3091,0.6869
273,0.9209,0.1539,0.9929,0.446,0.6946,0.3831
274,0.936,0.1553,0.9421,0.5059,0.5714,0.6692
275,0.9438,0.1603,0.8321,0.6832,0.4143,0.8288
276,0.9479,0.1562,0.7769,0.5945,0.7762,0.6587
277,0.9651,0.1571,0.7669,0.391,-0.09996,0.6449
278,0.941,0.1512,0.8286,0.4674,0.8606,0.3903
279,0.9203,0.156,1.068,0.3804,0.2632,0.6999
280,0.9073,0.1481,1.114,0.3379,0.8016,0.3093
281,0.9298,0.1623,0.9781,0.5023,0.5374,0.6744
282,0.9481,0.1588,0.6111,0.7865,0.7879,0.6786
283,0.9577,0.1595,0.681,0.5056,-0.1846,0.8726
284,0.9579,0.1545,0.8957,0.3995,0.4036,0.685
285,0.9408,0.1577,0.8194,0.4799,0.945,0.3416
286,0.9467,0.158,1.033,0.4928,-0.03443,0.7084
287,0.9458,0.1519,0.989,0.4653,0.7053,0.4449
288,0.9455,0.1537,1.048,0.534,0.2125,0.6597
289,0.9499,0.1555,0.7097,0.6544,0.6759,0.6927
290,0.9519,0.1592,0.9062,0.4357,0.2224,0.7977
291,0.9548,0.1571,0.9294,0.3344,0.4625,0.603
292,0.9253,0.1625,0.9253,0.4579,0.9711,0.3356
293,0.9206,0.1597,1.103,0.4021,0.3467,0.6673
294,0.9083,0.1567,1.188,0.3469,0.8018,0.4553
295,0.9218,0.1573,1.141,0.4857,0.7579,0.5692
296,0.9463,0.163,0.7913,0.6692,0.4253,0.8284
297,0.9624,0.1604,0.5772,0.6163,0.6408,0.7255
298,0.968,0.159,0.7667,0.4111,-0.1021,0.6492
299,0.9322,0.1618,0.9075,0.401,0.8064,0.4069
300,0.9222,0.1602,1.129,0.3944,0.3525,0.6586
301,0.9051,0.1573,1.183,0.3322,0.8119,0.3928
302,0.9138,0.1608,1.114,0.4817,0.758,0.5841
303,0.9426,0.1604,0.785,0.7154,0.5339,0.7746
304,0.9554,0.1598,0.6043,0.6132,0.6151,0.7447
305,0.9614,0.1613,0.7703,0.4223,-0.03712,0.6456
306,0.9358,0.1608,0.7182,0.584,0.8442,0.3746
307,0.9556,0.1605,0.8569,0.5272,-0.02616,0.7852
308,0.9233,0.1521,1.069,0.4551,0.7037,0.5773
309,0.9313,0.1585,1.032,0.5531,0.6788,0.6636
310,0.9403,0.1624,0.8622,0.6376,0.3946,0.8449
311,0.9427,0.1558,0.8306,0.578,0.7801,0.6055
312,0.9536,0.1582,0.9298,0.4985,0.1668,0.6761
313,0.9407,0.1572,0.761,0.5674,0.8498,0.4994
314,0.929,0.1625,1.003,0.4568,0.1823,0.753
315,0.9304,0.1545,1.008,0.5707,0.7709,0.4683
316,0.9237,0.1618,1.105,0.5078,0.2995,0.7096
317,0.9496,0.1617,0.8008,0.5612,0.5943,0.6303
318,0.9371,0.1596,1.015,0.49,0.4719,0.7378
319,0.9501,0.1588,0.7646,0.4971,0.7327,0.5958
320,0.9233,0.1594,1.027,0.4599,0.7981,0.5427
321,0.9172,0.1591,1.206,0.416,0.5905,0.4671
322,0.9176,0.1637,1.21,0.4298,0.5743,0.5342
323,0.9146,0.1605,1.08,0.5296,0.7347,0.5676
324,0.9361,0.1628,0.97,0.5978,0.5709,0.7403
325,0.9439,0.1616,0.8764,0.5597,0.7576,0.6089
326,0.9458,0.1659,0.8761,0.513,0.4661,0.6384
327,0.9305,0.1628,0.9585,0.5056,0.6869,0.4872
328,0.9349,0.1609,1.073,0.5071,0.2603,0.7416
329,0.95,0.164,0.868,0.5262,0.4765,0.712
330,0.9421,0.164,0.7679,0.6481,0.8598,0.5799
331,0.9517,0.1568,0.692,0.6776,0.2839,0.8278
332,0.9287,0.1597,1.069,0.5243,0.661,0.5689
333,0.9497,0.1617,0.916,0.5831,0.2071,0.6945
334,0.9425,0.1622,0.7207,0.6461,0.8292,0.5758
335,0.9472,0.1616,0.954,0.5737,0.1647,0.7704
336,0.9393,0.1626,0.9653,0.5253,0.5633,0.6799
337,0.9328,0.1613,1.042,0.5548,0.6149,0.679
338,0.9433,0.1605,0.8772,0.6399,0.4533,0.784
339,0.9307,0.1566,0.9988,0.5379,0.8257,0.6035
340,0.9492,0.1657,0.9262,0.5779,0.2015,0.6847
341,0.9404,0.1666,0.7176,0.66,0.859,0.5791
342,0.9478,0.1609,0.9352,0.6005,0.1294,0.7639
343,0.9371,0.1613,0.9641,0.5054,0.5627,0.6794
344,0.9306,0.1588,1.02,0.5565,0.6495,0.6764
345,0.9407,0.1642,0.8533,0.6728,0.4412,0.7845
346,0.9314,0.1596,0.9873,0.5561,0.806,0.6211
347,0.9518,0.1631,0.9058,0.5858,0.1789,0.704
348,0.9452,0.162,0.7362,0.6493,0.8058,0.5872
349,0.9456,0.1632,0.9279,0.5986,0.1559,0.7508
350,0.9408,0.1646,0.9629,0.5138,0.5559,0.6698
351,0.9317,0.1618,1.023,0.5555,0.6594,0.6563
352,0.9487,0.1628,0.7611,0.7125,0.5237,0.7747
353,0.9416,0.1584,0.9088,0.5305,0.323,0.7667
354,0.9484,0.1617,0.7915,0.6613,0.4791,0.7679
355,0.9461,0.1636,0.7639,0.6594,0.7415,0.6699
356,0.9635,0.1601,0.8099,0.658,0.2469,0.6609
357,0.9516,0.1611,0.8713,0.4971,0.194,0.6469
358,0.9343,0.1642,0.9169,0.6153,0.6079,0.5902
359,0.9444,0.1583,0.8274,0.6523,0.441,0.8012
360,0.9434,0.1605,0.8659,0.7228,0.5801,0.614
361,0.9552,0.1601,0.7532,0.7504,0.123,0.7623
362,0.9528,0.1601,0.813,0.5537,0.437,0.7304
363,0.9552,0.1593,0.733,0.5888,0.4238,0.7326
364,0.9486,0.1604,0.8856,0.6096,0.4776,0.7509
365,0.9566,0.1585,0.6179,0.788,0.5036,0.6895
366,0.9548,0.1587,0.7285,0.7502,0.08954,0.7629
367,0.9674,0.1582,0.4271,0.7462,0.4265,0.6678
368,0.9553,0.1601,0.7592,0.6165,0.08243,0.7214
369,0.953,0.1635,0.6324,0.8015,0.4696,0.6719
370,0.9663,0.1609,0.2785,0.6967,0.5346,0.7041
371,0.9577,0.1605,0.7853,0.7283,0.1165,0.7559
372,0.9549,0.1617,0.7291,0.6765,0.3146,0.7925
373,0.9537,0.1644,0.7763,0.653,0.4744,0.7591
374,0.9547,0.1612,0.6562,0.6916,0.3018,0.7891
375,0.952,0.1624,0.773,0.5897,0.3206,0.7789
376,0.9515,0.1622,0.8579,0.5595,0.5096,0.6937
377,0.9338,0.1608,0.9735,0.6642,0.5319,0.787
378,0.9457,0.1597,0.8621,0.7297,0.5002,0.7945
379,0.9556,0.1635,0.6572,0.7787,0.3796,0.8439
380,0.9645,0.163,0.4495,0.7516,0.2895,0.824
381,0.9646,0.164,0.5539,0.6588,0.1941,0.7926
382,0.9545,0.1622,0.8362,0.5622,0.4211,0.7268
383,0.9398,0.1635,0.9017,0.6265,0.5079,0.7532
384,0.9284,0.1609,0.9774,0.6576,0.6019,0.7594
385,0.9354,0.165,0.8542,0.7214,0.5018,0.796
386,0.9551,0.1628,0.6351,0.7931,0.4018,0.8271
387,0.9682,0.1619,0.4541,0.7446,0.2962,0.8303
388,0.9633,0.1617,0.5832,0.6578,0.2133,0.7912
389,0.9546,0.1613,0.8329,0.5721,0.4258,0.7433
390,0.9417,0.1591,0.9104,0.6069,0.523,0.749
391,0.9308,0.16,0.9591,0.6622,0.6008,0.7447
392,0.94,0.164,0.8354,0.7191,0.4891,0.8146
393,0.9556,0.1608,0.6547,0.7967,0.3627,0.8347
394,0.9591,0.1633,0.4564,0.7515,0.3016,0.8298
395,0.9665,0.1627,0.577,0.663,0.2058,0.798
396,0.9484,0.1652,0.8204,0.5656,0.409,0.7263
397,0.9377,0.1608,0.9012,0.6172,0.5429,0.7347
398,0.9422,0.1621,0.952,0.6865,0.5921,0.7607
399,0.9387,0.1637,0.8011,0.753,0.4984,0.7967
400,0.9472,0.1636,0.8349,0.7274,0.4838,0.8152
401,0.9615,0.1609,0.4663,0.7453,0.2852,0.8206
402,0.9513,0.1621,0.6342,0.6768,0.6179,0.6857
403,0.9644,0.1575,0.6606,0.6239,0.3767,0.7672
404,0.9534,0.1603,0.6404,0.7905,0.3927,0.8323
405,0.956,0.1602,0.5115,0.7479,0.6292,0.7264
406,0.9549,0.1598,0.7141,0.674,0.3293,0.8031
407,0.9509,0.1643,0.7471,0.6518,0.4422,0.7703
408,0.9479,0.1628,0.6405,0.7854,0.3765,0.8039
409,0.9632,0.1617,0.4688,0.7421,0.2604,0.8111
410,0.9569,0.1619,0.7127,0.6818,0.3463,0.7955
411,0.9547,0.1636,0.7402,0.67,0.4256,0.7845
412,0.947,0.1642,0.8015,0.743,0.4808,0.8154
413,0.9436,0.1638,0.7973,0.7498,0.4881,0.8078
414,0.9541,0.1636,0.4611,0.7479,0.6363,0.7397
415,0.9587,0.1616,0.7678,0.7263,0.1372,0.7384
416,0.9512,0.1639,0.8072,0.5609,0.4314,0.7166
417,0.9473,0.1635,0.8228,0.7353,0.4523,0.7996
