1	1	0	424
1	2	0	289
1	3	0	275
1	4	0	261
1	5	0	260
1	6	0	265
1	7	0	260
1	8	0	265
1	9	0	238
1	10	0	250
1	11	0	225
1	12	0	229
1	13	0	230
1	14	0	229
1	15	0	227
1	16	0	1037
1	17	0	927
1	18	0	820
1	19	0	1310
1	20	0	944
1	21	0	551
1	22	0	484
1	1	2	342.071
1	2	2	288.999
1	3	2	275
1	4	2	261
1	5	2	260
1	6	2	265
1	7	2	260
1	8	2	265
1	9	2	238
1	10	2	250
1	11	2	225
1	12	2	229
1	13	2	230
1	14	2	229
1	15	2	227
1	16	2	1037
1	17	2	927
1	18	2	820
1	19	2	1310
1	20	2	944
1	21	2	551
1	22	2	484
1	1	3	58
1	2	3	34
1	3	3	11
1	4	3	9
1	5	3	7
1	6	3	18
1	7	3	16
1	8	3	6
1	9	3	8
1	10	3	13
1	11	3	6
1	12	3	8
1	13	3	3
1	14	3	0
1	15	3	2
1	16	3	11
1	17	3	9
1	18	3	4
1	19	3	3
1	20	3	1
1	21	3	1
1	22	3	0
1	1	4	2221.05
1	2	4	1165.47
1	3	4	875.727
1	4	4	763.364
1	5	4	694.906
1	6	4	671.621
1	7	4	649.414
1	8	4	574.759
1	9	4	533.848
1	10	4	573.588
1	11	4	477.897
1	12	4	517.384
1	13	4	485.23
1	14	4	325.797
1	15	4	442.325
1	16	4	1688.05
1	17	4	1193.89
1	18	4	747.628
1	19	4	923.593
1	20	4	567.44
1	21	4	247.671
1	22	4	215.953
1	1	5	495.182
1	2	5	149.65
1	3	5	23.7964
1	4	5	32.5938
1	5	5	21.3837
1	6	5	35.9477
1	7	5	32.0085
1	8	5	18.8609
1	9	5	6.34627
1	10	5	32.5624
1	11	5	15.7267
1	12	5	21.8446
1	13	5	5.38341
1	14	5	0
1	15	5	9.28827
1	16	5	38.4484
1	17	5	21.9013
1	18	5	8.78544
1	19	5	4.79099
1	20	5	3.67179
1	21	5	3.53835
1	22	5	0
1	1	14	5170
1	2	14	4260
1	3	14	3417
1	4	14	3117
1	5	14	2848
1	6	14	2674
1	7	14	2297
1	8	14	2170
1	9	14	2037
1	10	14	1843
1	11	14	1637
1	12	14	1524
1	13	14	1355
1	14	14	1286
1	15	14	1201
1	16	14	4115
1	17	14	2450
1	18	14	1455
1	19	14	1797
1	20	14	965
1	21	14	498
1	22	14	272
1	1	15	4319
1	2	15	775
1	3	15	164
1	4	15	85
1	5	15	76
1	6	15	44
1	7	15	37
1	8	15	23
1	9	15	10
1	10	15	10
1	11	15	12
1	12	15	8
1	13	15	8
1	14	15	4
1	15	15	6
1	16	15	11
1	17	15	6
1	18	15	0
1	19	15	0
1	20	15	0
1	21	15	0
1	22	15	0
1	1	16	0
1	2	16	0
1	3	16	0
1	4	16	0
1	5	16	0
1	6	16	0
1	7	16	0
1	8	16	0
1	9	16	0
1	10	16	0
1	11	16	0
1	12	16	0
1	13	16	0
1	14	16	0
1	15	16	0
1	16	16	0
1	17	16	0
1	18	16	0
1	19	16	0
1	20	16	0
1	21	16	0
1	22	16	0
1	1	17	2421
1	2	17	192
1	3	17	27
1	4	17	11
1	5	17	8
1	6	17	6
1	7	17	10
1	8	17	3
1	9	17	0
1	10	17	3
1	11	17	3
1	12	17	0
1	13	17	1
1	14	17	0
1	15	17	1
1	16	17	2
1	17	17	2
1	18	17	0
1	19	17	0
1	20	17	0
1	21	17	0
1	22	17	0
1	1	18	125
1	2	18	25
1	3	18	3
1	4	18	3
1	5	18	3
1	6	18	0
1	7	18	1
1	8	18	1
1	9	18	1
1	10	18	0
1	11	18	1
1	12	18	0
1	13	18	0
1	14	18	1
1	15	18	1
1	16	18	0
1	17	18	0
1	18	18	0
1	19	18	0
1	20	18	0
1	21	18	0
1	22	18	0
1	1	19	2421
1	2	19	192
1	3	19	27
1	4	19	11
1	5	19	8
1	6	19	6
1	7	19	10
1	8	19	3
1	9	19	0
1	10	19	3
1	11	19	3
1	12	19	0
1	13	19	1
1	14	19	0
1	15	19	1
1	16	19	2
1	17	19	2
1	18	19	0
1	19	19	0
1	20	19	0
1	21	19	0
1	22	19	0
1	1	23	1898
1	2	23	583
1	3	23	137
1	4	23	74
1	5	23	68
1	6	23	38
1	7	23	27
1	8	23	20
1	9	23	10
1	10	23	7
1	11	23	9
