1	1	0	351
1	2	0	188
1	3	0	159
1	4	0	151
1	5	0	284
1	6	0	277
1	7	0	552
1	8	0	531
1	9	0	534
1	10	0	522
1	11	0	511
1	12	0	506
1	13	0	496
1	14	0	493
1	15	0	940
1	16	0	907
1	17	0	921
1	18	0	917
1	19	0	907
1	20	0	2139
1	21	0	1664
1	22	0	1413
1	23	0	1228
1	24	0	1011
1	25	0	827
1	26	0	661
1	27	0	505
1	28	0	366
1	29	0	39
1	30	0	0
1	1	1	49
1	2	1	55
1	3	1	53
1	4	1	75
1	5	1	150
1	6	1	149
1	7	1	315
1	8	1	331
1	9	1	366
1	10	1	351
1	11	1	384
1	12	1	393
1	13	1	384
1	14	1	387
1	15	1	792
1	16	1	772
1	17	1	812
1	18	1	832
1	19	1	838
1	20	1	1980
1	21	1	1565
1	22	1	1320
1	23	1	1152
1	24	1	942
1	25	1	764
1	26	1	624
1	27	1	470
1	28	1	335
1	29	1	34
1	30	1	0
1	1	2	46.1042
1	2	2	57.7531
1	3	2	82.4357
1	4	2	121.808
1	5	2	267.353
1	6	2	270.872
1	7	2	550.899
1	8	2	530.96
1	9	2	533.999
1	10	2	522
1	11	2	511
1	12	2	506
1	13	2	496
1	14	2	493
1	15	2	940
1	16	2	907
1	17	2	921
1	18	2	917
1	19	2	907
1	20	2	2139
1	21	2	1664
1	22	2	1413
1	23	2	1228
1	24	2	1011
1	25	2	827
1	26	2	661
1	27	2	505
1	28	2	366
1	29	2	39
1	30	2	0
1	1	3	19
1	2	3	32
1	3	3	37
1	4	3	48
1	5	3	97
1	6	3	89
1	7	3	226
1	8	3	214
1	9	3	231
1	10	3	230
1	11	3	253
1	12	3	261
1	13	3	250
1	14	3	260
1	15	3	477
1	16	3	497
1	17	3	532
1	18	3	514
1	19	3	507
1	20	3	1155
1	21	3	853
1	22	3	686
1	23	3	601
1	24	3	477
1	25	3	374
1	26	3	308
1	27	3	247
1	28	3	177
1	29	3	13
1	30	3	0
1	1	4	1969.54
1	2	4	990.303
1	3	4	842.881
1	4	4	901.397
1	5	4	1786.52
1	6	4	1770.97
1	7	4	3679.01
1	8	4	3585.92
1	9	4	3661.19
1	10	4	3634.37
1	11	4	3554.54
1	12	4	3532.81
1	13	4	3499.6
1	14	4	3491.11
1	15	4	6687.18
1	16	4	6519.74
1	17	4	6653.45
1	18	4	6590.98
1	19	4	6582.52
1	20	4	15442.9
1	21	4	12003.5
1	22	4	10053
1	23	4	8754.85
1	24	4	7158.5
1	25	4	5822.56
1	26	4	4677.31
1	27	4	3580.79
1	28	4	2575.87
1	29	4	272.251
1	30	4	0
1	1	5	107.452
1	2	5	198.747
1	3	5	209.005
1	4	5	266.751
1	5	5	593.832
1	6	5	560.553
1	7	5	1350.44
1	8	5	1244.57
1	9	5	1414.99
1	10	5	1309.47
1	11	5	1382.83
1	12	5	1488.5
1	13	5	1320.89
1	14	5	1422.17
1	15	5	2499.29
1	16	5	2600.64
1	17	5	2752.47
1	18	5	2535.36
1	19	5	2474.32
1	20	5	5523.58
1	21	5	3932.63
1	22	5	3078.59
1	23	5	2688.33
1	24	5	2061.19
1	25	5	1639.96
1	26	5	1335.77
1	27	5	1008.41
1	28	5	766.247
1	29	5	47.9091
1	30	5	0
1	1	6	57
1	2	6	65
1	3	6	76
1	4	6	102
1	5	6	222
1	6	6	211
1	7	6	524
1	8	6	573
1	9	6	649
1	10	6	632
1	11	6	737
1	12	6	798
1	13	6	802
1	14	6	809
1	15	6	1741
1	16	6	1895
1	17	6	2151
1	18	6	2234
1	19	6	2413
1	20	6	5893
1	21	6	4684
1	22	6	3966
1	23	6	3431
1	24	6	2723
1	25	6	2198
1	26	6	1843
1	27	6	1343
1	28	6	986
1	29	6	79
1	30	6	0
1	0	7	0.0458056
1	1	8	22
1	2	8	38
1	3	8	43
1	4	8	61
1	5	8	119
1	6	8	109
1	7	8	316
1	8	8	296
1	9	8	372
1	10	8	345
1	11	8	376
1	12	8	451
1	13	8	409
1	14	8	438
1	15	8	830
1	16	8	932
1	17	8	1053
1	18	8	1018
1	19	8	1073
1	20	8	2532
1	21	8	1803
1	22	8	1492
1	23	8	1292
1	24	8	929
1	25	8	805
1	26	8	692
1	27	8	482
1	28	8	374
1	29	8	17
1	30	8	0
1	1	10	99252.4
1	2	10	50749.3
1	3	10	64592.5
1	4	10	118694
1	5	10	248313
1	6	10	254501
1	7	10	584367
1	8	10	591413
1	9	10	636163
1	10	10	669469
1	11	10	654692
1	12	10	677061
1	13	10	681242
1	14	10	685771
1	15	10	1.33309e+06
1	16	10	1.35497e+06
1	17	10	1.4211e+06
1	18	10	1.39279e+06
1	19	10	1.43264e+06
1	20	10	3.32375e+06
1	21	10	2.56262e+06
1	22	10	2.09855e+06
1	23	10	1.81461e+06
1	24	10	1.47045e+06
1	25	10	1.19218e+06
1	26	10	968992
1	27	10	751702
1	28	10	532706
1	29	10	51273.6
1	30	10	0
1	1	11	0
1	2	11	0
1	3	11	0
1	4	11	1
1	5	11	2
1	6	11	0
1	7	11	1
1	8	11	3
1	9	11	3
1	10	11	5
1	11	11	1
1	12	11	2
1	13	11	1
1	14	11	2
1	15	11	2
1	16	11	2
1	17	11	3
1	18	11	0
1	19	11	2
1	20	11	0
1	21	11	1
1	22	11	1
1	23	11	1
1	24	11	1
1	25	11	0
1	26	11	0
1	27	11	0
1	28	11	0
1	29	11	0
1	30	11	0
1	1	12	0
1	2	12	0
1	3	12	0
1	4	12	0
1	5	12	0
1	6	12	0
1	7	12	0
1	8	12	0
1	9	12	0
1	10	12	0
1	11	12	0
1	12	12	1
1	13	12	0
1	14	12	0
1	15	12	0
1	16	12	0
1	17	12	0
1	18	12	0
1	19	12	0
1	20	12	0
1	21	12	0
1	22	12	0
1	23	12	0
1	24	12	0
1	25	12	0
1	26	12	0
1	27	12	0
1	28	12	0
1	29	12	0
1	30	12	0
1	1	13	0
1	2	13	0
1	3	13	0
1	4	13	0
1	5	13	0
1	6	13	1
1	7	13	1
1	8	13	1
1	9	13	0
1	10	13	0
1	11	13	0
1	12	13	0
1	13	13	0
1	14	13	0
1	15	13	0
1	16	13	0
1	17	13	0
1	18	13	0
1	19	13	0
1	20	13	0
1	21	13	0
1	22	13	0
1	23	13	0
1	24	13	0
1	25	13	0
1	26	13	0
1	27	13	0
1	28	13	0
1	29	13	0
1	30	13	0
1	1	14	0
1	2	14	6
1	3	14	5
1	4	14	3
1	5	14	8
1	6	14	7
1	7	14	15
1	8	14	18
1	9	14	13
1	10	14	14
1	11	14	18
1	12	14	18
1	13	14	24
1	14	14	17
1	15	14	29
1	16	14	21
1	17	14	16
1	18	14	18
1	19	14	13
1	20	14	22
1	21	14	6
1	22	14	9
1	23	14	4
1	24	14	8
1	25	14	3
1	26	14	4
1	27	14	2
1	28	14	1
1	29	14	0
1	30	14	0
1	1	15	0
1	2	15	0
1	3	15	0
1	4	15	0
1	5	15	1
1	6	15	1
1	7	15	0
1	8	15	1
1	9	15	0
